Model,MSO3054
-9.700e-06,0.068
-9.698e-06,-0.014
-9.696e-06,-0.076
-9.694e-06,-0.058
-9.692e-06,0.018
-9.690e-06,0.078
-9.688e-06,0.056
-9.686e-06,-0.018
-9.684e-06,-0.078
-9.682e-06,-0.05
-9.680e-06,0.036
-9.678e-06,0.08
-9.676e-06,0.046
-9.674e-06,-0.036
-9.672e-06,-0.08
-9.670e-06,-0.042
-9.668e-06,0.046
-9.666e-06,0.086
-9.664e-06,0.032
-9.662e-06,-0.046
-9.660e-06,-0.078
-9.658e-06,-0.026
-9.656e-06,0.054
-9.654e-06,0.078
-9.652e-06,0.022
-9.650e-06,-0.056
-9.648e-06,-0.072
-9.646e-06,-0.016
-9.644e-06,0.062
-9.642e-06,0.078
-9.640e-06,0.016
-9.638e-06,-0.064
-9.636e-06,-0.066
-9.634e-06,0
-9.632e-06,0.072
-9.630e-06,0.066
-9.628e-06,0
-9.626e-06,-0.068
-9.624e-06,-0.068
-9.622e-06,0.006
-9.620e-06,0.078
-9.618e-06,0.062
-9.616e-06,-0.01
-9.614e-06,-0.078
-9.612e-06,-0.066
-9.610e-06,0.018
-9.608e-06,0.084
-9.606e-06,0.058
-9.604e-06,-0.022
-9.602e-06,-0.072
-9.600e-06,-0.046
-9.598e-06,0.03
-9.596e-06,0.082
-9.594e-06,0.05
-9.592e-06,-0.036
-9.590e-06,-0.08
-9.588e-06,-0.036
-9.586e-06,0.046
-9.584e-06,0.084
-9.582e-06,0.034
-9.580e-06,-0.046
-9.578e-06,-0.08
-9.576e-06,-0.028
-9.574e-06,0.054
-9.572e-06,0.084
-9.570e-06,0.024
-9.568e-06,-0.056
-9.566e-06,-0.08
-9.564e-06,-0.018
-9.562e-06,0.058
-9.560e-06,0.078
-9.558e-06,0.012
-9.556e-06,-0.062
-9.554e-06,-0.07
-9.552e-06,-0.008
-9.550e-06,0.072
-9.548e-06,0.072
-9.546e-06,0.002
-9.544e-06,-0.072
-9.542e-06,-0.068
-9.540e-06,0.004
-9.538e-06,0.074
-9.536e-06,0.062
-9.534e-06,-0.008
-9.532e-06,-0.074
-9.530e-06,-0.058
-9.528e-06,0.022
-9.526e-06,0.082
-9.524e-06,0.058
-9.522e-06,-0.02
-9.520e-06,-0.078
-9.518e-06,-0.05
-9.516e-06,0.032
-9.514e-06,0.084
-9.512e-06,0.05
-9.510e-06,-0.034
-9.508e-06,-0.08
-9.506e-06,-0.04
-9.504e-06,0.044
-9.502e-06,0.084
-9.500e-06,0.038
-9.498e-06,-0.046
-9.496e-06,-0.084
-9.494e-06,-0.03
-9.492e-06,0.052
-9.490e-06,0.084
-9.488e-06,0.03
-9.486e-06,-0.056
-9.484e-06,-0.08
-9.482e-06,-0.02
-9.480e-06,0.066
-9.478e-06,0.078
-9.476e-06,0.02
-9.474e-06,-0.062
-9.472e-06,-0.078
-9.470e-06,-0.002
-9.468e-06,0.07
-9.466e-06,0.07
-9.464e-06,0.002
-9.462e-06,-0.068
-9.460e-06,-0.068
-9.458e-06,0.004
-9.456e-06,0.074
-9.454e-06,0.066
-9.452e-06,-0.008
-9.450e-06,-0.08
-9.448e-06,-0.062
-9.446e-06,0.016
-9.444e-06,0.08
-9.442e-06,0.054
-9.440e-06,-0.02
-9.438e-06,-0.078
-9.436e-06,-0.052
-9.434e-06,0.028
-9.432e-06,0.084
-9.430e-06,0.048
-9.428e-06,-0.032
-9.426e-06,-0.078
-9.424e-06,-0.042
-9.422e-06,0.044
-9.420e-06,0.086
-9.418e-06,0.038
-9.416e-06,-0.044
-9.414e-06,-0.084
-9.412e-06,-0.03
-9.410e-06,0.052
-9.408e-06,0.08
-9.406e-06,0.024
-9.404e-06,-0.052
-9.402e-06,-0.08
-9.400e-06,-0.024
-9.398e-06,0.062
-9.396e-06,0.078
-9.394e-06,0.016
-9.392e-06,-0.06
-9.390e-06,-0.076
-9.388e-06,-0.004
-9.386e-06,0.068
-9.384e-06,0.068
-9.382e-06,0.006
-9.380e-06,-0.068
-9.378e-06,-0.066
-9.376e-06,0.004
-9.374e-06,0.07
-9.372e-06,0.072
-9.370e-06,-0.004
-9.368e-06,-0.072
-9.366e-06,-0.06
-9.364e-06,0.016
-9.362e-06,0.082
-9.360e-06,0.058
-9.358e-06,-0.02
-9.356e-06,-0.08
-9.354e-06,-0.052
-9.352e-06,0.028
-9.350e-06,0.082
-9.348e-06,0.054
-9.346e-06,-0.036
-9.344e-06,-0.076
-9.342e-06,-0.044
-9.340e-06,0.038
-9.338e-06,0.082
-9.336e-06,0.038
-9.334e-06,-0.042
-9.332e-06,-0.076
-9.330e-06,-0.032
-9.328e-06,0.05
-9.326e-06,0.084
-9.324e-06,0.028
-9.322e-06,-0.05
-9.320e-06,-0.074
-9.318e-06,-0.02
-9.316e-06,0.064
-9.314e-06,0.08
-9.312e-06,0.016
-9.310e-06,-0.064
-9.308e-06,-0.072
-9.306e-06,-0.006
-9.304e-06,0.07
-9.302e-06,0.072
-9.300e-06,0.002
-9.298e-06,-0.068
-9.296e-06,-0.066
-9.294e-06,0.004
-9.292e-06,0.068
-9.290e-06,0.062
-9.288e-06,-0.01
-9.286e-06,-0.07
-9.284e-06,-0.058
-9.282e-06,0.018
-9.280e-06,0.08
-9.278e-06,0.06
-9.276e-06,-0.018
-9.274e-06,-0.08
-9.272e-06,-0.054
-9.270e-06,0.03
-9.268e-06,0.084
-9.266e-06,0.052
-9.264e-06,-0.026
-9.262e-06,-0.082
-9.260e-06,-0.04
-9.258e-06,0.038
-9.256e-06,0.082
-9.254e-06,0.04
-9.252e-06,-0.04
-9.250e-06,-0.074
-9.248e-06,-0.034
-9.246e-06,0.052
-9.244e-06,0.086
-9.242e-06,0.032
-9.240e-06,-0.046
-9.238e-06,-0.078
-9.236e-06,-0.02
-9.234e-06,0.06
-9.232e-06,0.084
-9.230e-06,0.018
-9.228e-06,-0.058
-9.226e-06,-0.074
-9.224e-06,-0.01
-9.222e-06,0.066
-9.220e-06,0.076
-9.218e-06,0.008
-9.216e-06,-0.064
-9.214e-06,-0.074
-9.212e-06,0.008
-9.210e-06,0.076
-9.208e-06,0.072
-9.206e-06,-0.004
-9.204e-06,-0.072
-9.202e-06,-0.062
-9.200e-06,0.014
-9.198e-06,0.082
-9.196e-06,0.062
-9.194e-06,-0.018
-9.192e-06,-0.078
-9.190e-06,-0.054
-9.188e-06,0.028
-9.186e-06,0.08
-9.184e-06,0.048
-9.182e-06,-0.032
-9.180e-06,-0.08
-9.178e-06,-0.042
-9.176e-06,0.04
-9.174e-06,0.082
-9.172e-06,0.044
-9.170e-06,-0.046
-9.168e-06,-0.08
-9.166e-06,-0.036
-9.164e-06,0.05
-9.162e-06,0.08
-9.160e-06,0.032
-9.158e-06,-0.044
-9.156e-06,-0.084
-9.154e-06,-0.02
-9.152e-06,0.058
-9.150e-06,0.078
-9.148e-06,0.02
-9.146e-06,-0.062
-9.144e-06,-0.074
-9.142e-06,-0.006
-9.140e-06,0.068
-9.138e-06,0.074
-9.136e-06,0.004
-9.134e-06,-0.07
-9.132e-06,-0.068
-9.130e-06,0
-9.128e-06,0.072
-9.126e-06,0.068
-9.124e-06,-0.002
-9.122e-06,-0.068
-9.120e-06,-0.066
-9.118e-06,0.018
-9.116e-06,0.078
-9.114e-06,0.064
-9.112e-06,-0.022
-9.110e-06,-0.078
-9.108e-06,-0.056
-9.106e-06,0.028
-9.104e-06,0.086
-9.102e-06,0.056
-9.100e-06,-0.03
-9.098e-06,-0.08
-9.096e-06,-0.044
-9.094e-06,0.034
-9.092e-06,0.088
-9.090e-06,0.042
-9.088e-06,-0.036
-9.086e-06,-0.082
-9.084e-06,-0.034
-9.082e-06,0.052
-9.080e-06,0.084
-9.078e-06,0.034
-9.076e-06,-0.044
-9.074e-06,-0.076
-9.072e-06,-0.024
-9.070e-06,0.058
-9.068e-06,0.08
-9.066e-06,0.02
-9.064e-06,-0.058
-9.062e-06,-0.074
-9.060e-06,-0.01
-9.058e-06,0.066
-9.056e-06,0.074
-9.054e-06,0.006
-9.052e-06,-0.068
-9.050e-06,-0.074
-9.048e-06,0
-9.046e-06,0.072
-9.044e-06,0.07
-9.042e-06,-0.01
-9.040e-06,-0.072
-9.038e-06,-0.066
-9.036e-06,0.01
-9.034e-06,0.076
-9.032e-06,0.064
-9.030e-06,-0.014
-9.028e-06,-0.078
-9.026e-06,-0.054
-9.024e-06,0.022
-9.022e-06,0.082
-9.020e-06,0.056
-9.018e-06,-0.026
-9.016e-06,-0.08
-9.014e-06,-0.044
-9.012e-06,0.038
-9.010e-06,0.086
-9.008e-06,0.048
-9.006e-06,-0.04
-9.004e-06,-0.078
-9.002e-06,-0.036
-9.000e-06,0.048
-8.998e-06,0.086
-8.996e-06,0.036
-8.994e-06,-0.05
-8.992e-06,-0.08
-8.990e-06,-0.022
-8.988e-06,0.058
-8.986e-06,0.084
-8.984e-06,0.026
-8.982e-06,-0.058
-8.980e-06,-0.072
-8.978e-06,-0.008
-8.976e-06,0.072
-8.974e-06,0.076
-8.972e-06,0.01
-8.970e-06,-0.062
-8.968e-06,-0.072
-8.966e-06,0
-8.964e-06,0.072
-8.962e-06,0.068
-8.960e-06,-0.004
-8.958e-06,-0.072
-8.956e-06,-0.07
-8.954e-06,0.012
-8.952e-06,0.082
-8.950e-06,0.066
-8.948e-06,-0.014
-8.946e-06,-0.078
-8.944e-06,-0.056
-8.942e-06,0.03
-8.940e-06,0.084
-8.938e-06,0.052
-8.936e-06,-0.022
-8.934e-06,-0.078
-8.932e-06,-0.048
-8.930e-06,0.038
-8.928e-06,0.084
-8.926e-06,0.05
-8.924e-06,-0.038
-8.922e-06,-0.078
-8.920e-06,-0.034
-8.918e-06,0.044
-8.916e-06,0.082
-8.914e-06,0.032
-8.912e-06,-0.052
-8.910e-06,-0.08
-8.908e-06,-0.022
-8.906e-06,0.056
-8.904e-06,0.082
-8.902e-06,0.022
-8.900e-06,-0.054
-8.898e-06,-0.074
-8.896e-06,-0.016
-8.894e-06,0.06
-8.892e-06,0.076
-8.890e-06,0.014
-8.888e-06,-0.068
-8.886e-06,-0.074
-8.884e-06,-0.002
-8.882e-06,0.072
-8.880e-06,0.074
-8.878e-06,-0.002
-8.876e-06,-0.07
-8.874e-06,-0.066
-8.872e-06,0.012
-8.870e-06,0.08
-8.868e-06,0.064
-8.866e-06,-0.012
-8.864e-06,-0.078
-8.862e-06,-0.06
-8.860e-06,0.024
-8.858e-06,0.086
-8.856e-06,0.056
-8.854e-06,-0.022
-8.852e-06,-0.08
-8.850e-06,-0.048
-8.848e-06,0.038
-8.846e-06,0.082
-8.844e-06,0.044
-8.842e-06,-0.04
-8.840e-06,-0.082
-8.838e-06,-0.034
-8.836e-06,0.05
-8.834e-06,0.084
-8.832e-06,0.032
-8.830e-06,-0.048
-8.828e-06,-0.078
-8.826e-06,-0.022
-8.824e-06,0.056
-8.822e-06,0.082
-8.820e-06,0.026
-8.818e-06,-0.058
-8.816e-06,-0.076
-8.814e-06,-0.01
-8.812e-06,0.066
-8.810e-06,0.076
-8.808e-06,0.014
-8.806e-06,-0.064
-8.804e-06,-0.074
-8.802e-06,0
-8.800e-06,0.074
-8.798e-06,0.078
-8.796e-06,-0.002
-8.794e-06,-0.074
-8.792e-06,-0.066
-8.790e-06,0.012
-8.788e-06,0.076
-8.786e-06,0.064
-8.784e-06,-0.012
-8.782e-06,-0.078
-8.780e-06,-0.062
-8.778e-06,0.018
-8.776e-06,0.082
-8.774e-06,0.056
-8.772e-06,-0.024
-8.770e-06,-0.074
-8.768e-06,-0.048
-8.766e-06,0.03
-8.764e-06,0.084
-8.762e-06,0.046
-8.760e-06,-0.032
-8.758e-06,-0.078
-8.756e-06,-0.04
-8.754e-06,0.044
-8.752e-06,0.086
-8.750e-06,0.036
-8.748e-06,-0.048
-8.746e-06,-0.084
-8.744e-06,-0.028
-8.742e-06,0.052
-8.740e-06,0.082
-8.738e-06,0.026
-8.736e-06,-0.062
-8.734e-06,-0.078
-8.732e-06,-0.014
-8.730e-06,0.064
-8.728e-06,0.08
-8.726e-06,0.014
-8.724e-06,-0.062
-8.722e-06,-0.076
-8.720e-06,-0.004
-8.718e-06,0.072
-8.716e-06,0.07
-8.714e-06,-0.002
-8.712e-06,-0.072
-8.710e-06,-0.068
-8.708e-06,0.01
-8.706e-06,0.074
-8.704e-06,0.064
-8.702e-06,-0.014
-8.700e-06,-0.072
-8.698e-06,-0.062
-8.696e-06,0.02
-8.694e-06,0.086
-8.692e-06,0.056
-8.690e-06,-0.022
-8.688e-06,-0.082
-8.686e-06,-0.046
-8.684e-06,0.032
-8.682e-06,0.086
-8.680e-06,0.05
-8.678e-06,-0.034
-8.676e-06,-0.082
-8.674e-06,-0.04
-8.672e-06,0.042
-8.670e-06,0.086
-8.668e-06,0.04
-8.666e-06,-0.046
-8.664e-06,-0.074
-8.662e-06,-0.028
-8.660e-06,0.056
-8.658e-06,0.08
-8.656e-06,0.022
-8.654e-06,-0.054
-8.652e-06,-0.074
-8.650e-06,-0.014
-8.648e-06,0.064
-8.646e-06,0.08
-8.644e-06,0.018
-8.642e-06,-0.066
-8.640e-06,-0.072
-8.638e-06,-0.004
-8.636e-06,0.068
-8.634e-06,0.074
-8.632e-06,0
-8.630e-06,-0.07
-8.628e-06,-0.068
-8.626e-06,0.008
-8.624e-06,0.076
-8.622e-06,0.064
-8.620e-06,-0.008
-8.618e-06,-0.078
-8.616e-06,-0.06
-8.614e-06,0.018
-8.612e-06,0.084
-8.610e-06,0.058
-8.608e-06,-0.024
-8.606e-06,-0.078
-8.604e-06,-0.052
-8.602e-06,0.034
-8.600e-06,0.084
-8.598e-06,0.048
-8.596e-06,-0.032
-8.594e-06,-0.082
-8.592e-06,-0.042
-8.590e-06,0.044
-8.588e-06,0.086
-8.586e-06,0.036
-8.584e-06,-0.046
-8.582e-06,-0.082
-8.580e-06,-0.03
-8.578e-06,0.05
-8.576e-06,0.084
-8.574e-06,0.03
-8.572e-06,-0.05
-8.570e-06,-0.078
-8.568e-06,-0.014
-8.566e-06,0.062
-8.564e-06,0.078
-8.562e-06,0.018
-8.560e-06,-0.064
-8.558e-06,-0.076
-8.556e-06,-0.004
-8.554e-06,0.068
-8.552e-06,0.072
-8.550e-06,0.002
-8.548e-06,-0.07
-8.546e-06,-0.068
-8.544e-06,0.008
-8.542e-06,0.074
-8.540e-06,0.062
-8.538e-06,-0.008
-8.536e-06,-0.072
-8.534e-06,-0.062
-8.532e-06,0.018
-8.530e-06,0.082
-8.528e-06,0.06
-8.526e-06,-0.02
-8.524e-06,-0.078
-8.522e-06,-0.052
-8.520e-06,0.034
-8.518e-06,0.082
-8.516e-06,0.048
-8.514e-06,-0.03
-8.512e-06,-0.078
-8.510e-06,-0.042
-8.508e-06,0.046
-8.506e-06,0.08
-8.504e-06,0.034
-8.502e-06,-0.042
-8.500e-06,-0.084
-8.498e-06,-0.032
-8.496e-06,0.052
-8.494e-06,0.082
-8.492e-06,0.028
-8.490e-06,-0.056
-8.488e-06,-0.074
-8.486e-06,-0.016
-8.484e-06,0.062
-8.482e-06,0.082
-8.480e-06,0.012
-8.478e-06,-0.062
-8.476e-06,-0.074
-8.474e-06,-0.006
-8.472e-06,0.074
-8.470e-06,0.074
-8.468e-06,0.006
-8.466e-06,-0.07
-8.464e-06,-0.068
-8.462e-06,0.004
-8.460e-06,0.072
-8.458e-06,0.07
-8.456e-06,-0.008
-8.454e-06,-0.076
-8.452e-06,-0.062
-8.450e-06,0.018
-8.448e-06,0.082
-8.446e-06,0.064
-8.444e-06,-0.018
-8.442e-06,-0.078
-8.440e-06,-0.052
-8.438e-06,0.032
-8.436e-06,0.082
-8.434e-06,0.048
-8.432e-06,-0.024
-8.430e-06,-0.08
-8.428e-06,-0.044
-8.426e-06,0.04
-8.424e-06,0.082
-8.422e-06,0.044
-8.420e-06,-0.046
-8.418e-06,-0.084
-8.416e-06,-0.028
-8.414e-06,0.05
-8.412e-06,0.082
-8.410e-06,0.024
-8.408e-06,-0.056
-8.406e-06,-0.078
-8.404e-06,-0.016
-8.402e-06,0.062
-8.400e-06,0.082
-8.398e-06,0.018
-8.396e-06,-0.06
-8.394e-06,-0.076
-8.392e-06,0
-8.390e-06,0.072
-8.388e-06,0.068
-8.386e-06,0.004
-8.384e-06,-0.068
-8.382e-06,-0.074
-8.380e-06,0.006
-8.378e-06,0.076
-8.376e-06,0.068
-8.374e-06,-0.006
-8.372e-06,-0.074
-8.370e-06,-0.066
-8.368e-06,0.018
-8.366e-06,0.08
-8.364e-06,0.064
-8.362e-06,-0.02
-8.360e-06,-0.08
-8.358e-06,-0.05
-8.356e-06,0.03
-8.354e-06,0.084
-8.352e-06,0.054
-8.350e-06,-0.032
-8.348e-06,-0.084
-8.346e-06,-0.046
-8.344e-06,0.038
-8.342e-06,0.086
-8.340e-06,0.04
-8.338e-06,-0.04
-8.336e-06,-0.084
-8.334e-06,-0.034
-8.332e-06,0.052
-8.330e-06,0.082
-8.328e-06,0.032
-8.326e-06,-0.054
-8.324e-06,-0.078
-8.322e-06,-0.022
-8.320e-06,0.058
-8.318e-06,0.08
-8.316e-06,0.02
-8.314e-06,-0.062
-8.312e-06,-0.074
-8.310e-06,-0.01
-8.308e-06,0.068
-8.306e-06,0.074
-8.304e-06,0.006
-8.302e-06,-0.07
-8.300e-06,-0.068
-8.298e-06,0.004
-8.296e-06,0.068
-8.294e-06,0.068
-8.292e-06,-0.006
-8.290e-06,-0.076
-8.288e-06,-0.07
-8.286e-06,0.014
-8.284e-06,0.082
-8.282e-06,0.06
-8.280e-06,-0.018
-8.278e-06,-0.082
-8.276e-06,-0.052
-8.274e-06,0.034
-8.272e-06,0.084
-8.270e-06,0.052
-8.268e-06,-0.036
-8.266e-06,-0.082
-8.264e-06,-0.046
-8.262e-06,0.036
-8.260e-06,0.08
-8.258e-06,0.042
-8.256e-06,-0.038
-8.254e-06,-0.082
-8.252e-06,-0.034
-8.250e-06,0.052
-8.248e-06,0.082
-8.246e-06,0.032
-8.244e-06,-0.048
-8.242e-06,-0.078
-8.240e-06,-0.02
-8.238e-06,0.06
-8.236e-06,0.076
-8.234e-06,0.02
-8.232e-06,-0.056
-8.230e-06,-0.076
-8.228e-06,-0.012
-8.226e-06,0.066
-8.224e-06,0.076
-8.222e-06,0.004
-8.220e-06,-0.066
-8.218e-06,-0.07
-8.216e-06,0.004
-8.214e-06,0.076
-8.212e-06,0.068
-8.210e-06,-0.002
-8.208e-06,-0.078
-8.206e-06,-0.064
-8.204e-06,0.014
-8.202e-06,0.076
-8.200e-06,0.062
-8.198e-06,-0.014
-8.196e-06,-0.074
-8.194e-06,-0.056
-8.192e-06,0.028
-8.190e-06,0.082
-8.188e-06,0.05
-8.186e-06,-0.03
-8.184e-06,-0.082
-8.182e-06,-0.042
-8.180e-06,0.038
-8.178e-06,0.084
-8.176e-06,0.048
-8.174e-06,-0.04
-8.172e-06,-0.082
-8.170e-06,-0.034
-8.168e-06,0.05
-8.166e-06,0.086
-8.164e-06,0.03
-8.162e-06,-0.048
-8.160e-06,-0.076
-8.158e-06,-0.02
-8.156e-06,0.056
-8.154e-06,0.08
-8.152e-06,0.018
-8.150e-06,-0.064
-8.148e-06,-0.076
-8.146e-06,-0.01
-8.144e-06,0.064
-8.142e-06,0.074
-8.140e-06,0.006
-8.138e-06,-0.068
-8.136e-06,-0.072
-8.134e-06,-0.002
-8.132e-06,0.076
-8.130e-06,0.07
-8.128e-06,-0.004
-8.126e-06,-0.074
-8.124e-06,-0.062
-8.122e-06,0.012
-8.120e-06,0.082
-8.118e-06,0.066
-8.116e-06,-0.02
-8.114e-06,-0.078
-8.112e-06,-0.056
-8.110e-06,0.028
-8.108e-06,0.086
-8.106e-06,0.056
-8.104e-06,-0.028
-8.102e-06,-0.078
-8.100e-06,-0.048
-8.098e-06,0.036
-8.096e-06,0.08
-8.094e-06,0.042
-8.092e-06,-0.034
-8.090e-06,-0.084
-8.088e-06,-0.038
-8.086e-06,0.046
-8.084e-06,0.086
-8.082e-06,0.034
-8.080e-06,-0.052
-8.078e-06,-0.076
-8.076e-06,-0.022
-8.074e-06,0.062
-8.072e-06,0.086
-8.070e-06,0.024
-8.068e-06,-0.066
-8.066e-06,-0.078
-8.064e-06,-0.006
-8.062e-06,0.066
-8.060e-06,0.078
-8.058e-06,0.008
-8.056e-06,-0.064
-8.054e-06,-0.074
-8.052e-06,-0.002
-8.050e-06,0.072
-8.048e-06,0.07
-8.046e-06,0.002
-8.044e-06,-0.076
-8.042e-06,-0.062
-8.040e-06,0.016
-8.038e-06,0.076
-8.036e-06,0.062
-8.034e-06,-0.012
-8.032e-06,-0.078
-8.030e-06,-0.06
-8.028e-06,0.028
-8.026e-06,0.082
-8.024e-06,0.054
-8.022e-06,-0.026
-8.020e-06,-0.08
-8.018e-06,-0.05
-8.016e-06,0.038
-8.014e-06,0.084
-8.012e-06,0.044
-8.010e-06,-0.036
-8.008e-06,-0.078
-8.006e-06,-0.036
-8.004e-06,0.048
-8.002e-06,0.08
-8.000e-06,0.038
-7.998e-06,-0.05
-7.996e-06,-0.08
-7.994e-06,-0.026
-7.992e-06,0.054
-7.990e-06,0.082
-7.988e-06,0.024
-7.986e-06,-0.058
-7.984e-06,-0.076
-7.982e-06,-0.014
-7.980e-06,0.068
-7.978e-06,0.076
-7.976e-06,0.012
-7.974e-06,-0.066
-7.972e-06,-0.074
-7.970e-06,0
-7.968e-06,0.074
-7.966e-06,0.072
-7.964e-06,0
-7.962e-06,-0.076
-7.960e-06,-0.068
-7.958e-06,0.012
-7.956e-06,0.08
-7.954e-06,0.068
-7.952e-06,-0.014
-7.950e-06,-0.08
-7.948e-06,-0.056
-7.946e-06,0.026
-7.944e-06,0.08
-7.942e-06,0.056
-7.940e-06,-0.028
-7.938e-06,-0.082
-7.936e-06,-0.048
-7.934e-06,0.032
-7.932e-06,0.084
-7.930e-06,0.054
-7.928e-06,-0.042
-7.926e-06,-0.088
-7.924e-06,-0.038
-7.922e-06,0.05
-7.920e-06,0.088
-7.918e-06,0.034
-7.916e-06,-0.052
-7.914e-06,-0.082
-7.912e-06,-0.024
-7.910e-06,0.058
-7.908e-06,0.08
-7.906e-06,0.022
-7.904e-06,-0.054
-7.902e-06,-0.074
-7.900e-06,-0.014
-7.898e-06,0.062
-7.896e-06,0.076
-7.894e-06,0.01
-7.892e-06,-0.062
-7.890e-06,-0.072
-7.888e-06,0
-7.886e-06,0.072
-7.884e-06,0.078
-7.882e-06,-0.006
-7.880e-06,-0.074
-7.878e-06,-0.062
-7.876e-06,0.01
-7.874e-06,0.082
-7.872e-06,0.064
-7.870e-06,-0.014
-7.868e-06,-0.078
-7.866e-06,-0.058
-7.864e-06,0.018
-7.862e-06,0.082
-7.860e-06,0.06
-7.858e-06,-0.026
-7.856e-06,-0.074
-7.854e-06,-0.052
-7.852e-06,0.034
-7.850e-06,0.084
-7.848e-06,0.046
-7.846e-06,-0.034
-7.844e-06,-0.082
-7.842e-06,-0.038
-7.840e-06,0.04
-7.838e-06,0.082
-7.836e-06,0.034
-7.834e-06,-0.05
-7.832e-06,-0.08
-7.830e-06,-0.024
-7.828e-06,0.054
-7.826e-06,0.082
-7.824e-06,0.026
-7.822e-06,-0.056
-7.820e-06,-0.084
-7.818e-06,-0.012
-7.816e-06,0.066
-7.814e-06,0.078
-7.812e-06,0.016
-7.810e-06,-0.068
-7.808e-06,-0.072
-7.806e-06,-0.002
-7.804e-06,0.07
-7.802e-06,0.068
-7.800e-06,-0.004
-7.798e-06,-0.068
-7.796e-06,-0.072
-7.794e-06,0.008
-7.792e-06,0.078
-7.790e-06,0.068
-7.788e-06,-0.014
-7.786e-06,-0.078
